Client_ID,Balance_Limit_V1,AGE,g_F,g_M,es_Graduate,es_High School,es_Other,ms_Other,ms_Single,PAY_JULY,PAY_AUG,PAY_SEP,PAY_OCT,PAY_NOV,PAY_DEC,Paid_AMT,Due_AMT
A23611,200,38,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,-16928.704818938553,18595.916393007286
A15789,100,24,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2,2,2,2,2,2,-20312.09333800952,-80740.41866398876
A10768,500,38,0.0,1.0,0.0,1.0,0.0,0.0,1.0,-2,-2,-2,-1,-1,-1,-22855.56828680656,-243804.17456974048
A20900,200,24,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1,-2,-2,-1,-1,-2,-27037.839091818052,-250240.13348155125
A18425,100,24,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,-1,-1,0,0,-1,-22819.86632118834,-241956.40636953665
A10465,200,24,0.0,1.0,0.0,0.0,1.0,0.0,1.0,-1,0,0,0,0,0,-12008.825245767654,150087.23921422503
A15395,300,56,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-1,2,-1,-1,0,-1,-25844.698510347425,-246871.62875883002
A16106,1000,56,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,0,2,2,0,-4102.603789986162,232762.9735727901
A12757,500,38,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,5490.026477351853,723444.1957479181
A15970,100,56,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1,2,3,2,0,0,-25284.09941434473,-137721.13397477084
A4027,1000,24,0.0,1.0,0.0,0.0,1.0,1.0,0.0,-1,-1,-1,-1,-1,-1,-13937.098596443873,-235524.7253465078
A19437,400,38,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0,-1,-1,-1,89244.12516975845,107653.6546686623
A7959,1000,38,0.0,1.0,0.0,0.0,1.0,1.0,0.0,-1,-1,-1,-1,-1,-1,-7772.790599716945,-214571.9764825996
A8140,200,38,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1,2,2,0,0,2,-15042.470151526119,36549.5554213081
A17068,1000,24,0.0,1.0,0.0,0.0,1.0,1.0,0.0,-1,-1,-1,-1,-1,-1,392.5350700581779,-221002.6145356144
A7888,500,24,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,2,18086.168699637237,758739.2743175465
A21096,1000,38,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,2,0,0,0,110771.74056036127,506286.0482440486
A17828,200,24,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,57552.7896650181,-61270.817724936875
A26134,400,38,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,2,2,0,0,8227.157597271467,696892.7058081247
A29938,1000,38,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-2,-2,-2,-2,-2,-2,-1422.5486004620802,-210289.94011621308
A9598,500,38,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,643.6362119582661,454256.37437073974
A20143,500,38,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0,0,-1,-1,-1,-21713.11766416618,-235052.10912390338
A13270,1000,38,0.0,1.0,0.0,0.0,1.0,1.0,0.0,-1,-1,-1,0,0,-1,-17609.71803915815,-234850.96982971564
A19627,100,38,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,-12821.01103069138,-105310.5653900856
A2019,1000,38,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1,-2,-1,-1,-1,-1,-20519.415466069146,-243475.40112413955
A10009,1000,56,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1,-1,-1,-2,-2,-2,-24860.935571058,-246771.12637238618
A3757,500,38,1.0,0.0,0.0,0.0,1.0,0.0,1.0,7,6,5,4,3,2,-25053.05145964503,1026543.3648108057
A27040,1000,56,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-2,-2,-2,-2,-2,-2,-25713.55609460204,-246737.4729423714
A16870,100,38,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1,4,3,3,2,3,-25028.56296992415,-161774.05768512675
A10762,500,24,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-1,-1,-1,-1,-1,-1,-22873.787764651912,-243140.74543022117
A24357,1500,38,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,9684.679664714346,1202763.4147673564
A8605,200,24,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,-17492.91245002308,-49423.79138866072
A26079,500,38,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1,-2,-2,-2,-1,0,-12141.493107096721,-227681.19099022183
A27652,200,24,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1,-1,-1,-2,-2,-2,-17978.017018120416,-239468.69909754393
A18056,200,38,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,-18616.483041461164,4464.500131992391
A16566,200,24,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,-2,-2,-2,-2,-27907.929141885033,-165173.59176337306
A9259,100,24,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,-21486.76986208411,-169909.5956459711
A16333,300,38,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,2,-8709.385919444952,216704.38763975518
A5598,100,56,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,-1,-1,8368.741780442077,-150275.33054670284
A28503,400,38,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,-5798.003175463263,299235.26814593526
A7489,200,24,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,-18230.8855760491,5479.445243655396
A29851,200,56,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0,0,-16801.90957686275,71985.22317516974
A25718,400,56,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,-11098.000354048936,204923.4030609879
A9570,100,38,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,2,0,-23274.003602769935,-202968.57740130532
A24984,100,38,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1,-2,-2,-2,-2,-2,-27907.929141885033,-250425.43831308006
A11107,100,38,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1,-1,2,0,0,0,-27249.119721165673,-246768.58491044544
A11291,200,38,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,-22941.256411002796,-88780.43189344519
A3173,200,56,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,-21945.818080483303,-55109.00182238928
A5828,1000,38,0.0,1.0,1.0,0.0,0.0,1.0,0.0,-1,0,0,-1,0,-1,33231.54450445459,-151158.61866889102
A28049,500,24,0.0,1.0,0.0,0.0,1.0,1.0,0.0,-1,-1,-2,-2,-2,-2,-27907.929141885033,-246083.48688368022
A9200,500,38,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,13050.127454564086,651789.5067462592
A16610,500,24,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-2,-1,-1,-1,-1,-1,-8896.000510401109,-224122.80195297004
A8626,400,24,0.0,1.0,0.0,0.0,1.0,1.0,0.0,-2,-1,-1,0,0,0,154422.19829274094,332297.33338165336
A18946,400,38,0.0,1.0,1.0,0.0,0.0,1.0,0.0,-1,-1,-2,-1,0,0,-22969.384449469613,-244403.8641614798
A23699,100,56,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1,2,0,0,0,0,-24455.297541318047,-199399.2473326304
A20057,1000,56,0.0,1.0,0.0,0.0,1.0,0.0,1.0,-1,-1,-1,-1,-1,-1,142228.6823008823,-235452.8567117955
A24103,200,24,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,2,0,0,0,2,-19674.090400133337,-111849.24684773183
A19796,1000,38,0.0,1.0,0.0,0.0,1.0,1.0,0.0,-1,0,0,0,0,0,-5377.812530514309,472846.99440677563
A3831,1000,38,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,-5857.171980525526,451955.30750273465
A26901,500,56,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,-6622.428816983321,125305.68888191828
A29735,1500,56,1.0,0.0,0.0,0.0,1.0,0.0,1.0,-1,-1,2,-1,-1,-1,-15843.018173777553,-230290.07856074866
A2285,1500,24,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,-13085.74146421748,150324.56837249146
A22453,200,38,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,-19822.915158326796,-44213.649374072455
A13409,300,38,1.0,0.0,0.0,1.0,0.0,0.0,1.0,-1,-1,-1,0,0,0,43852.143948688485,-133484.76787752833
A2364,400,24,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1,-2,-1,-1,-1,-1,-14160.408151875554,-238453.7419283751
A28324,500,24,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2,2,2,2,2,2,-1857.1026013696014,371121.39391494775
A20297,500,56,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,-16539.808809552036,99400.17663791277
A4304,1500,38,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,-1,20129.528799328706,-109399.44444702413
A12453,400,24,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-1,-1,-1,-1,-1,-1,-24039.128979022185,-246902.95062397886
A27106,200,56,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,2,-15500.211046728202,-63803.476008745885
A26367,1000,38,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,9853.57803090578,815445.0712869109
A785,100,24,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,-14869.70118242921,-170617.07728565243
A15275,400,24,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,-3282.4301358901985,423638.00047756365
A14283,200,24,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,-15946.891127267609,118052.93618277817
A20251,300,56,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,-16715.832820937874,-11766.97330511393
A2709,1000,38,0.0,1.0,1.0,0.0,0.0,1.0,0.0,-1,-1,-1,0,0,0,-18985.80149435994,-227299.63037463577
A14644,500,38,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,-2,-2,-1,-1,-1,-27398.16365580825,-250038.13610055347
A22007,200,24,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1,-2,-2,-1,-1,-1,-25786.236138210726,-248663.10384401833
A10257,300,38,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,2,2,-5791.880405707782,297405.6597098836
A12908,400,56,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1,-1,0,0,0,0,-7003.10925929939,-208110.72370055568
A19494,400,38,0.0,1.0,0.0,1.0,0.0,1.0,0.0,-1,-1,-1,-1,-1,-1,-18172.29260970541,-240633.78354588838
A25965,300,24,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0,0,2,0,0,-18944.320557905612,-187410.14865546805
A1,200,56,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,-17495.91201204847,-57644.85849944397
A19227,100,56,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,-20982.903756461117,-167615.23090348043
A16596,1000,38,1.0,0.0,0.0,0.0,1.0,1.0,0.0,-1,-1,2,0,0,0,9652.43288227636,-52084.54407194831
A6953,500,38,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,4041.2178072477604,648208.5451256395
A29767,100,38,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,2,2,-2,-2,-25024.924929029272,-188562.92759786462
A22873,1000,24,0.0,1.0,1.0,0.0,0.0,1.0,0.0,-2,-2,-1,-1,-1,-2,-21426.824339346866,-247766.55480128934
A23906,100,24,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,-1,0,0,-22057.745605858352,-184857.73679956136
A24425,200,56,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1,-2,-1,-1,-2,-2,-26205.454951982825,-248735.70107661813
A8422,200,24,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,-1,0,26412.98719425201,-63624.77148777415
A7567,200,38,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,2,-14328.616323706934,-61575.392836294166
A131,500,24,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,2,2,915.1231960329288,316676.4589273015
A20796,200,56,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,-16685.149059540865,41682.95431560113
A28973,200,38,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,-1,-1,-1,-1,-3762.3828296086076,-228464.0319674966
A1813,400,24,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1,-2,-2,-2,-1,-1,-26977.93478215517,-249509.06572289998
A903,200,24,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1,2,2,2,2,2,-23156.10055480225,-194171.29865461474
A19935,300,38,0.0,1.0,0.0,0.0,1.0,1.0,0.0,-1,-1,0,0,0,0,57842.44137016459,27494.51912642016
A25726,1000,38,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2,0,0,2,0,0,-10583.413149118942,69762.4658875562
A24042,100,24,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3,2,2,5,5,4,-27907.929141885033,-244150.02003064886
A11681,200,38,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,-1,-1,-1,-1,12460.322394877796,451888.39512308355
A24884,1000,24,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,-2,-2,-18805.940124652552,-185996.5516891109
A12495,1000,24,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,188870.966043491,497015.48060748546
A1886,200,24,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,-10235.074506437673,53853.0413800356
A17809,100,24,1.0,0.0,0.0,0.0,1.0,1.0,0.0,3,2,2,3,3,3,-27907.929141885033,-244508.9863914843
A29624,1000,38,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,-16641.292169311735,-154106.66946024966
A6902,1000,24,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0,-1,-1,0,-1,10977.645788827142,372049.2850712284
A23336,1000,38,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,-1,-1,-1,-1,-17967.330217440965,-240772.3914222681
A18401,300,24,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,-19159.83885931807,-92862.36901440028
A9042,1000,56,0.0,1.0,1.0,0.0,0.0,0.0,1.0,-2,-2,-2,-2,-2,-2,12142.074728427162,-241094.94759393737
A18958,400,24,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2,2,2,2,2,2,-2439.100692250827,430168.5909752711
A20177,500,38,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1,2,0,0,0,0,9552.889951256986,915309.2257532288
A4389,400,24,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,-1,-1,0,0,26014.534900379433,-122164.85645257884
A14485,500,38,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,11389.535397464759,739200.6555183495
A11462,500,56,0.0,1.0,1.0,0.0,0.0,1.0,0.0,-1,-1,-1,0,0,-1,19807.293117461253,-158585.527722469
A13125,1000,38,0.0,1.0,1.0,0.0,0.0,0.0,1.0,-1,0,0,0,0,2,5240.012934854762,-96615.5763753458
A27304,300,38,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,3883.865411991553,139398.79458270615
A14384,200,24,0.0,1.0,0.0,0.0,1.0,1.0,0.0,-2,-2,-2,-2,-1,0,75336.46490294901,-33368.87578642344
A1604,400,24,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2,2,2,0,0,2,-19832.723898308996,-88963.49524276184
A7433,100,24,1.0,0.0,0.0,0.0,1.0,1.0,0.0,-1,-1,-1,-1,-1,-1,5100.270521193699,-200562.04132114124
A17656,400,38,0.0,1.0,1.0,0.0,0.0,0.0,1.0,-1,-1,-1,-1,-1,-1,-22632.340973635004,-245084.05145813618
A493,1000,38,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,-1,46774.97131553329,8504.595705498083
A24124,200,24,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-1,-1,-1,-1,-1,-1,-25926.21083151069,-247982.62857615252
A5621,400,38,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,-18304.309223435248,-21714.625144380443
A1527,100,24,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1,2,0,0,0,2,-23342.67700390751,-141773.25797578393
A8445,1000,38,0.0,1.0,1.0,0.0,0.0,1.0,0.0,-2,-2,-2,-2,-2,-2,-15001.8675469082,-238920.84612166346
A1019,1000,56,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1,-2,-2,-2,-2,-2,-27907.929141885033,-250425.43831308006
A29192,500,24,1.0,0.0,0.0,0.0,1.0,1.0,0.0,-2,-2,-2,-2,-2,-2,62926.35639023338,-164454.93516298555
A1755,1500,38,0.0,1.0,0.0,0.0,1.0,0.0,1.0,-1,0,0,-1,-1,-1,-22933.899015121973,-243838.1353351097
A2758,1000,38,0.0,1.0,1.0,0.0,0.0,1.0,0.0,-2,-2,-2,-2,-2,-2,-27907.929141885033,-250425.43831308006
A20000,1000,38,0.0,1.0,0.0,0.0,1.0,0.0,1.0,-1,2,-1,-1,-1,0,-12808.862494094992,-232288.95586060066
A6805,1000,38,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-2,-2,-2,-2,-2,-2,-27907.929141885033,-250425.43831308006
A14204,400,24,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,-2651.4324509116886,392845.75247571355
A8052,100,38,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,4,3,2,2,2,-25375.536868835134,-96748.11433209004
A18943,400,38,0.0,1.0,1.0,0.0,0.0,0.0,1.0,-1,-1,-2,-2,-2,-2,-27907.929141885033,-237536.6037026836
A10952,100,56,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2,-1,-1,-1,-1,-2,-22009.9565595806,-240400.58039933932
A17053,200,24,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2,0,0,0,0,0,-13094.466990398621,149130.16726877925
A20073,1000,38,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,-9924.393850213944,-130478.96073090957
A4979,300,38,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,-15894.6696489977,216313.4957073037
A7377,400,38,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1,2,2,0,0,0,-13744.984745238195,298386.63894263736
A9360,1500,38,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-1,-1,0,-1,-1,-1,375430.9014799318,27476.68942999389
A28203,200,56,0.0,1.0,1.0,0.0,0.0,1.0,0.0,-1,-1,-1,-1,-1,-1,4926.694207574738,-218142.95949317177
A3046,300,24,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2,2,2,2,2,2,-12900.180500435292,90916.63562497438
A23495,300,38,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0,0,-2,-2,-2,-26343.256767676558,-155813.44531985067
A5730,300,24,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0,0,2,0,0,-15973.317932155145,-84081.78291622887
A1252,100,24,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,-20584.844644592176,-118935.97606890641
A17744,200,56,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1,-2,-2,-2,-2,-2,-27907.929141885033,-250425.43831308006
A6200,200,56,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,23205.867416818954,-52755.86355478645
A16076,400,38,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2,2,2,2,0,0,-9397.889656336247,387616.2477716875
A18647,1000,24,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,20209.274439595385,1176008.4274866183
A2397,500,24,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1,2,2,2,2,2,-9397.133127262285,350487.15982187475
A17472,1500,38,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,3485.686783271756,435801.83816463384
A11335,500,38,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1,-1,-1,0,0,-1,11615.35792598516,-195714.56624383247
A22704,1000,38,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,2,2,62905.27724193778,872244.0174486743
A13554,1000,24,0.0,1.0,1.0,0.0,0.0,1.0,0.0,-1,-1,-1,0,0,-1,191780.35712244286,73397.10312124596
A4840,1500,38,0.0,1.0,0.0,0.0,1.0,0.0,1.0,-2,-2,-2,-2,-2,-2,-21943.466230235786,-245735.31129609453
A29408,200,24,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,-2,-2,-2,-25961.839781822444,-193789.20567262647
A26660,200,24,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,2,2,-1,-1,32499.686076602757,-90074.82412731086
A12228,1500,38,0.0,1.0,0.0,0.0,1.0,0.0,1.0,-1,-1,0,0,0,0,73550.73919096887,-67416.86202209788
A17234,200,38,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,-16893.717765900463,30308.089016936512
A9805,400,38,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,-4152.504146134811,40460.81795542689
A16407,1000,38,0.0,1.0,0.0,0.0,1.0,1.0,0.0,-1,-1,-1,-1,-1,-1,-23028.233692698166,-245479.42800237477
A18406,1000,24,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,-21403.140250657674,-125628.53186280002
A28006,400,24,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,48974.77010702533,92670.99296669815
A10342,1000,73,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,-1,-1,-1,82562.78415253849,-104540.39904275419
A16570,200,24,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,-15849.037222739802,9947.051989500931
A9588,100,38,1.0,0.0,0.0,0.0,1.0,1.0,0.0,-1,-1,2,-1,-1,-1,-22281.336274311034,-240675.7432486924
A26874,300,38,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,2,2,0,0,-3184.1016449766084,381742.02269341494
A1801,1000,38,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-1,-1,-1,-1,-2,-1,-10742.782162323167,-233227.304008618
A17816,100,24,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,-21301.469765998434,-104620.40865181184
A3597,400,24,0.0,1.0,0.0,0.0,1.0,1.0,0.0,-2,-2,-1,-1,-1,0,130616.95334236165,-234958.4188750835
A21467,300,24,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1,-2,-2,-2,-2,-2,-27907.929141885033,-250425.43831308006
A27315,100,38,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,-18897.997641479193,-84890.69428735173
A15114,200,56,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1,-2,-2,-2,-2,-2,-27907.929141885033,-250425.43831308006
A8312,400,38,0.0,1.0,0.0,0.0,1.0,0.0,1.0,-2,-2,-2,-2,-2,-2,-20418.817942952737,-232810.34494803697
A29619,1000,38,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,-23226.012059014723,225731.36557578057
A5906,400,24,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,-397.2963476257825,226714.713419887
A2894,400,38,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,0,-2,-2,-2,-24613.88203828824,-114381.7898783155
A29679,500,38,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2,0,0,0,0,0,-12387.18080565701,84480.51907629124
A4394,200,24,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,-21638.416935745783,-121789.65230654491
A23645,1000,38,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1,-2,-2,-2,-2,-2,16093.666871325244,-205417.57614810937
A18653,500,24,0.0,1.0,0.0,0.0,1.0,1.0,0.0,-1,-1,-1,-1,0,0,14776.611275077727,-191051.77492077084
A1293,100,38,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3,2,2,2,2,2,-26226.765129656553,-238302.1385233377
A22878,500,38,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,11061.65953064295,780598.7158435376
A9102,200,24,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,0,-1,0,0,1828.2514857978554,-53458.43750264484
A18174,200,56,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,-2,-2,-24605.210141819978,-123274.07843949564
A29494,300,38,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2,4,3,2,2,2,-19377.86067813351,81045.69510128404
A8664,300,38,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,-15413.18884476205,288086.5913188134
A286,200,24,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,-21462.97501595727,-82850.85386389414
A20795,1000,38,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1,-2,-2,-1,-1,-2,-13615.740881155893,-240912.60202673855
A1041,1000,38,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,177885.28448452125,1301384.4924464542
A9116,100,24,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,-1,-1,2,2,-829.055193329384,-145325.30753814915
A23770,300,56,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,-10501.920256554567,250146.36846366848
A7092,200,24,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,2,0,0,0,-22301.304118828775,-140216.08676103724
A3019,200,38,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0,0,-18942.67897150996,-47161.884051329806
A4541,500,38,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,-1137.5009003806701,541666.4372128691
A20072,1000,38,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,-20588.726645725663,-146423.2044092217
A22361,500,38,0.0,1.0,0.0,0.0,1.0,1.0,0.0,-2,-2,-2,-2,-2,-2,55100.872469576454,-187943.97369439027
A6457,1500,38,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1,-1,0,0,-2,-1,-23747.662344754608,-245021.9006072262
A5811,400,38,0.0,1.0,0.0,0.0,1.0,0.0,1.0,-1,-1,-1,-1,-1,-1,-19314.18893116814,-242794.68926427703
A16680,400,38,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1,2,2,2,2,3,-9293.479927778728,150860.06566835355
A8632,500,38,0.0,1.0,0.0,0.0,1.0,0.0,1.0,-2,-2,-2,-2,-2,-2,-21058.076307256397,-242097.15429049695
A2901,100,24,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,-24348.03806981688,-134370.8764813957
A8639,200,38,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,-10233.399271195709,-121871.00275988628
A22097,1000,24,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,6918.019649414283,595365.7134385472
